Id,body,Score
65152508,"new Vue({
  el: '#app',

  computed: {
    currentStep() {
      return this.steps.filter(s => s.order === this.activeStep);
    }
  },

  data: () => {
    return {
      activeStep: 1,
      steps: [{
          order: 1,
          title: ""Title 1?"",
          headline: ""Headline 1"",
          component: ""product-info""
        },
        {
          order: 2,
          title: ""Title 2"",
          headline: ""Headline 2."",
          component: ""product-info""
        },
        {
          order: 3,
          title: ""Title 3"",
          headline: ""Headline 3."",
          component: ""product-info""
        },
        {
          order: 4,
          title: ""Title 4!"",
          headline: ""Headline 4"",
          component: ""product-info""
        }
      ]
    };
  },
});

Vue.config.productionTip = false;
Vue.config.devtools = false;
.component-wrapper {
  width: 100%;
}

.steps-viewport {
  height: calc(100vh - 10rem);
  /* overflow: hidden */
  display: flex;
  flex-direction: column;
}

.step-wrapper {
  flex: 0 0 calc(100vh - 10rem);
  display: flex;
  justify-content: center;
  flex-direction: column;
}

.steps-enter-active {
  opacity: 0;
  transform: translateY(100%);
  transition: all 0.4s;
}

.steps-enter-to {
  opacity: 1;
  transform: translateY(0);
}
<script src=""https://cdnjs.cloudflare.com/ajax/libs/vue/2.5.17/vue.js""></script>

<div id=""app"">
  <transition-group class=""steps-viewport"" name=""steps"" tag=""div"" appear>
    <div v-for=""step in currentStep"" :key=""step.order"" class=""step-wrapper"">
      <h3 class=""is-size-5 mb-6 has-text-grey-light"">
        Passo {{ step.order }}
      </h3>
      <h1 class=""is-size-3"">{{ step.title }}</h1>
      <h2 class=""is-size-4 mt-2 has-text-grey"">{{ step.headline }}</h2>
    </div>
  </transition-group>
</div>
new Vue({
  el: '#app',

  computed: {
    currentStep() {
      return this.steps.filter(s => s.order === this.activeStep);
    }
  },

  data: () => {
    return {
      activeStep: 1,
      steps: [{
          order: 1,
          title: ""Title 1?"",
          headline: ""Headline 1"",
          component: ""product-info""
        },
        {
          order: 2,
          title: ""Title 2"",
          headline: ""Headline 2."",
          component: ""product-info""
        },
        {
          order: 3,
          title: ""Title 3"",
          headline: ""Headline 3."",
          component: ""product-info""
        },
        {
          order: 4,
          title: ""Title 4!"",
          headline: ""Headline 4"",
          component: ""product-info""
        }
      ]
    };
  },
});

Vue.config.productionTip = false;
Vue.config.devtools = false;
.component-wrapper {
  width: 100%;
}

.steps-viewport {
  height: calc(100vh - 10rem);
  /* overflow: hidden */
  display: flex;
  flex-direction: column;
}

.step-wrapper {
  flex: 0 0 calc(100vh - 10rem);
  display: flex;
  justify-content: center;
  flex-direction: column;
}

.steps-enter-active {
  opacity: 0;
  transform: translateY(100%);
  transition: all 0.4s;
}

.steps-enter-to {
  opacity: 1;
  transform: translateY(0);
}
<script src=""https://cdnjs.cloudflare.com/ajax/libs/vue/2.5.17/vue.js""></script>

<div id=""app"">
  <div v-for=""step in currentStep"" :key=""step.order"" class=""step-wrapper"">
    <transition-group class=""steps-viewport"" name=""steps"" tag=""div"" appear>
      <h3 class=""is-size-5 mb-6 has-text-grey-light"" key=""1"">
        Passo {{ step.order }}
      </h3>
      <h1 class=""is-size-3"" style=""transition-delay: 0.1s"" key=""2"">{{ step.title }}</h1>
      <h2 class=""is-size-4 mt-2 has-text-grey"" style=""transition-delay: 0.2s"" key=""3"">{{ step.headline }}</h2>
    </transition-group>
  </div>
</div>
new Vue({
  el: '#app',

  computed: {
    currentStep() {
      return this.steps.filter(s => s.order === this.activeStep);
    }
  },

  methods: {
    nextStep() {
      if (this.activeStep !== this.steps.length) {
        this.activeStep++;
      } else {
        this.activeStep = 1;
      }
    }
  },

  data: () => {
    return {
      activeStep: 1,
      steps: [{
          order: 1,
          title: ""Title 1?"",
          headline: ""Headline 1"",
          component: ""product-info""
        },
        {
          order: 2,
          title: ""Title 2"",
          headline: ""Headline 2."",
          component: ""product-info""
        },
        {
          order: 3,
          title: ""Title 3"",
          headline: ""Headline 3."",
          component: ""product-info""
        },
        {
          order: 4,
          title: ""Title 4!"",
          headline: ""Headline 4"",
          component: ""product-info""
        }
      ]
    };
  },
});

Vue.config.productionTip = false;
Vue.config.devtools = false;
.component-wrapper {
  width: 100%;
}

.steps-viewport {
  height: calc(100vh - 10rem);
  /* overflow: hidden */
  display: flex;
  flex-direction: column;
}

.step-wrapper {
  flex: 0 0 calc(100vh - 10rem);
  display: flex;
  justify-content: center;
  flex-direction: column;
}

.step-wrapper,
.step-wrapper>* {
  transition: all 0.4s;
}

.step-wrapper>h1 {
  transition-delay: 0.1s;
}

.step-wrapper>h2 {
  transition-delay: 0.2s;
}

.steps-enter-active>* {
  opacity: 0;
  transform: translateY(100%);
}

.steps-leave-to>* {
  opacity: 0;
  transform: translateY(-100%);
}

.steps-enter-to>* {
  opacity: 1;
  transform: translateY(0);
}
<script src=""https://cdnjs.cloudflare.com/ajax/libs/vue/2.5.17/vue.js""></script>

<div id=""app"">
  <transition name=""steps"" mode=""out-in"" duration=""600"" appear>
    <div v-for=""step in currentStep"" :key=""step.order"" class=""step-wrapper"">
      <h3 class=""is-size-5 mb-6 has-text-grey-light"">
        Passo {{ step.order }}
      </h3>
      <h1 class=""is-size-3"">{{ step.title }}</h1>
      <h2 class=""is-size-4 mt-2 has-text-grey"">{{ step.headline }}</h2>
    </div>
  </transition>
  <button @click=""nextStep()"">Next</button>
</div>",1
65154532,"const path = require('path');
const glob = require('glob');

module.exports = {
  entry: Object.fromEntries(glob.sync(path.resolve(__dirname, 'src/js/*.js')).map((v) => [
    path.basename(v, '.js'), v,
  ])),
  output: {
    filename: '[name].js',
    path: path.resolve(__dirname, 'dist'),
  },
};
",1
65103644,"import React, { useState } from 'react';
import { useDispatch } from ""react-redux"";
import { Container } from '../../components';
import { CreateUserRequest } from '../../redux/actions';

const createUser = () => {
  const dispatch = useDispatch()
  const [newuser, setNewuser] = useState({
    first_name : '',
    last_name : '',
    email : '',
    phone_number: '',
    status:0
  });

  ...

  //Add new user 
  const add_user = () => {
    dispatch(CreateUserRequest({ newuser })); // <-- dispatch action payload
  }

  return (
    ...
  )
}
",1
65121834,"const useSearch = (query: string, sources: string[]) => {
  // ...
  useEffect(() => {
    // ...

    // FIX:
    // just apply the spread operator (...) to `sources`
    // to spread its elements into the dependency array of `useEffect`
  }, [query, ...sources]);

  return response;
};
",1
65152688,"const router = new VueRouter({
  ...
  scrollBehavior (to, from, savedPosition) {
    if (to.hash) {
      return {
        selector: to.hash,
        behavior: 'smooth'
      };
    }
    return { x: 0, y: 0 };  // Go to the top of the page if no hash
  },
  ...
})
",1
65141288,"#gallery-content-center {
    margin: 0 auto;
    width: 1240px;
    float: none;
}

@media screen and (max-width: 1250px) {
    #gallery-content-center {
        width: 930px;
    }
}

@media screen and (max-width: 960px) {
    #gallery-content-center {
        width: 620px;
    }
}

@media screen and (max-width: 670px) {
    #gallery-content-center {
        width: 310px;
    }
}
",1
65137567,"var ctors = [typeof NodeList !== ""undefined"" && NodeList, typeof HTMLCollection !== ""undefined"" && HTMLCollection];
for (var n = 0; n < ctors.length; ++n) {
    var ctor = ctors[n];
    if (ctor && ctor.prototype && !ctor.prototype.forEach) {
        ctor.prototype.forEach = Array.prototype.forEach;
        if (typeof Symbol !== ""undefined"" && Symbol.iterator && !ctor.prototype[Symbol.iterator]) {
            Object.defineProperty(ctor.prototype, Symbol.iterator, {
                value: Array.prototype[Symbol.itereator],
                writable: true,
                configurable: true
            });
        }
    }
}
",1
65144257,"
export type Config = {};

export interface BaseBO {
    condition?: (config: Config) => boolean;
}

export interface ContractDetailBO extends BaseBO {
    sections: ContractSectionBO[];
}

export interface ContractSectionBO extends BaseBO {
    items: ContractSectionItemBO[];
}

export interface ContractSectionItemBO extends BaseBO {
    label: string;
}

export type AnyBO = ContractDetailBO | ContractSectionBO | ContractSectionItemBO;

function isContractDetailBO(target: AnyBO): target is ContractDetailBO {
    return (target as ContractDetailBO).sections != null;
}
function isContractSectionBO(target: AnyBO): target is ContractSectionBO {
    return (target as ContractSectionBO).items != null;
}

export function populate<T extends AnyBO>(inputArray: T[], config: Config): T[] {
    const returnItems: T[] = [];
    for (const item of inputArray) {
        // include this item if the condition passes or is not defined
        if (!item.condition || item.condition(config)) {
            const itemToPopulate = { ...item };

            // check type of item so we know the next array to iterate

            if (isContractDetailBO(itemToPopulate)) {
                const nextArray: ContractSectionBO[] = populate(itemToPopulate.sections, config);
                itemToPopulate.sections = nextArray;
            }
            if (isContractSectionBO(itemToPopulate)) {
                const leaves: ContractSectionItemBO[] = populate(itemToPopulate.items, config);
                itemToPopulate.items = leaves;
            }
            returnItems.push(itemToPopulate);
        }
    }
    return returnItems;
}
",1
65127162,"function myfunction(X) {
 var list = document.getElementsByClassName(X + "" class2"");
 var listAll = document.getElementsByClassName(""All"");
 
     for(var t=0;t<listAll.length;t++)
    listAll[t].style.display=""none"";
    
     for(var y=0;y<list.length;y++)
    list[y].style.display=""block"";
 
}",1
65139602,"<div>
   <div>
      <input type=""text"" name="""" tabindex=""0"" styling=""[object Object]"" 
      placeholder=""YYYY/MM/DD"" aria-label=""date"" aria-invalid=""false"" 
      valid=""1"" class=""needsclick TextInput__FormStyledTextInput-sc-1o6de9f-0 
      fsIKy kl-private-reset-css-Xuajs1"">
  </div>
</div>
<div>
   <div>
      <input type=""text"" name="""" tabindex=""0"" styling=""[object Object]"" 
      placeholder=""YYYY/MM/DD"" aria-label=""date"" aria-invalid=""false"" 
      valid=""1"" class=""needsclick TextInput__FormStyledTextInput-sc-1o6de9f-0 
      fsIKy kl-private-reset-css-Xuajs1"">
  </div>
</div>",1
65138927,"export default {
  name: 'CustomHandlers',
  methods: {
    // handlers: (map, vm) => {
    // if it is arrow function,it can't do the trick 
    // thanks to  Yair Cohen
       handlers(map, vm) {
        const self = this;
        return {
          ...map, 50: e => {
            e.preventDefault();
            if( e.key === '@' && vm.search.length > 0 ) {
              vm.search = `${vm.search}@gmail.com`;
              // self will be this here
              const self2 = self;
            }
          },
        };
    },
  },
};
",1
65138853,"function navbar(id,CSVdata) {
        if(CSVdata){
           console.log('CSVdata',CSVdata)
           return `<div class=""dropdown-menu"" aria-labelledby=""dropdownMenuButton"">
                    <a id=""downloadcsv${id}"" class=""dropdown-item"" href=""#"" onclick='downloadCSV(${id},${JSON.stringify(CSVdata)})'>Download CSV</a>
                   </div>
            `;
        }
 }

function downloadCSV(id,data) {
    console.log(""downloadcsv"",data);
}
",1
65115879,"<html>

<head>
  <link rel=""stylesheet"" href=""https://maxcdn.bootstrapcdn.com/bootstrap/3.4.1/css/bootstrap.min.css"">

  <style>
    td {
      cursor: pointer;
    }
  </style>
</head>

<body>
  <table id=""myTable"">
    <tr>
      <th>Head Row</th>
      <th>One</th>
      <th>Two</th>
      <th>Three</th>
      <th>Four</th>
      <th>Five</th>
    </tr>
    <tr>
      <th>Title 1</th>
      <td>10<span class=""spanClass""></span></td>
      <td>9<span class=""spanClass""></span></td>
      <td>5<span class=""spanClass""></span></td>
      <td>3<span class=""spanClass""></span></td>
      <td>2<span class=""spanClass""></span></td>
      <td>1<span class=""spanClass""></span></td>
    </tr>
    <tr>
      <th>Title 2</th>
      <td>25<span class=""spanClass""></span></td>
      <td>19<span class=""spanClass""></span></td>
      <td>16<span class=""spanClass""></span></td>
      <td>15<span class=""spanClass""></span></td>
      <td>10<span class=""spanClass""></span></td>
      <td>2<span class=""spanClass""></span></td>
    </tr>
  </table>


  <script src=""https://cdnjs.cloudflare.com/ajax/libs/jquery/1.9.1/jquery.min.js""></script>
  <script>
    window.onload = function() {
      $('#myTable tr td:not(:nth-child(2))').on('click', function() {
        // clear all span
        $('.spanClass').html('');

        // $(this) is your clicked td
        var $tr = $(this).parent('tr');
        var firstCell = $tr.find(""td:first"").text();
        var didIt = (this.innerText - firstCell);

        $(this).find('.spanClass').html(didIt);
      });
    }
  </script>

</body>

</html>",1
